Lob F Name,Lob L Name,Report,Pub Off,Recipient,Date,Type,Description,Cost,Principal,Amend Reason,Amend Indv ID,If Amended,Indv ID
Richard M,Aubuchon,Mar-13,,"HINSON, DAVE - Representative",3/27/2013,"Meals, Food, & Beverage",Beverages,$2.45 ,JE DUNN CONSTRUCTION,,0,Not Amended,32344
Richard M,Aubuchon,Mar-13,,"HINSON, DAVE - Representative",3/27/2013,"Meals, Food, & Beverage",Beverages,$2.45 ,LOCKTON INC.,,0,Not Amended,32344
Richard M,Aubuchon,Mar-13,,"HINSON, DAVE - Representative",3/27/2013,"Meals, Food, & Beverage",Beverages,$2.45 ,PIPER JAFFRAY,,0,Not Amended,32344
Richard M,Aubuchon,Mar-13,,"HINSON, DAVE - Representative",3/27/2013,"Meals, Food, & Beverage",Beverages,$2.43 ,TRANSYSTEMS ,,0,Not Amended,32344
Richard M,Aubuchon,Apr-13,,"ANDERSON, SONYA  - Representative",4/9/2013,"Meals, Food, & Beverage",Dinner,$12.10 ,"FAIRPAY SOLUTIONS, INC.",,0,Not Amended,34584
Richard M,Aubuchon,Apr-13,,"DOHRMAN, DEAN  - Representative",4/9/2013,"Meals, Food, & Beverage",Dinner,$12.10 ,"FAIRPAY SOLUTIONS, INC.",,0,Not Amended,34585
Richard M,Aubuchon,Apr-13,,"LYNCH, STEVE  - Representative",4/9/2013,"Meals, Food, & Beverage",Dinner,$12.10 ,"FAIRPAY SOLUTIONS, INC.",,0,Not Amended,34586
Richard M,Aubuchon,Apr-13,,"PIKE, RANDY  - Representative",4/9/2013,"Meals, Food, & Beverage",Dinner,$12.10 ,"FAIRPAY SOLUTIONS, INC.",,0,Not Amended,34587
Richard M,Aubuchon,Apr-13,,"RICHARDSON, TODD  - Representative",4/9/2013,"Meals, Food, & Beverage",Dinner,$12.10 ,"FAIRPAY SOLUTIONS, INC.",,0,Not Amended,34588
Richard M,Aubuchon,Apr-13,,"ROSS, ROBERT  - Representative",4/9/2013,"Meals, Food, & Beverage",Dinner,$12.10 ,"FAIRPAY SOLUTIONS, INC.",,0,Not Amended,34589
Richard M,Aubuchon,Apr-13,,"ROORDA, JEFF - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,MISSOURI CHAMBER OF COMMERCE AND INDUSTRY,,0,Not Amended,34565
Richard M,Aubuchon,Apr-13,,"ROORDA, JEFF - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.20 ,JE DUNN CONSTRUCTION,,0,Not Amended,34565
Richard M,Aubuchon,Apr-13,,"ROORDA, JEFF - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.20 ,"FAIRPAY SOLUTIONS, INC.",,0,Not Amended,34565
Richard M,Aubuchon,Apr-13,,"ROORDA, JEFF - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,LOCKTON INC.,,0,Not Amended,34565
Richard M,Aubuchon,Apr-13,,"ROORDA, JEFF - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,PIPER JAFFRAY,,0,Not Amended,34565
Richard M,Aubuchon,Apr-13,,"ROORDA, JEFF - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,THE UNIVERISTY OF KANSAS HOSPITAL AUTHORITY,,0,Not Amended,34565
Richard M,Aubuchon,Apr-13,,"ROORDA, JEFF - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,TRANSYSTEMS ,,0,Not Amended,34565
Richard M,Aubuchon,Apr-13,,"ROORDA, JEFF - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,TREANOR ARCHITECTS P.A.,,0,Not Amended,34565
Richard M,Aubuchon,Apr-13,,"ROORDA, JEFF - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,"HY-VEE, INC.",,0,Not Amended,34565
Richard M,Aubuchon,Apr-13,,"RICHARDSON, TODD  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,MISSOURI CHAMBER OF COMMERCE AND INDUSTRY,,0,Not Amended,34562
Richard M,Aubuchon,Apr-13,,"RICHARDSON, TODD  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,"HY-VEE, INC.",,0,Not Amended,34562
Richard M,Aubuchon,Apr-13,,"RICHARDSON, TODD  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.20 ,TREANOR ARCHITECTS P.A.,,0,Not Amended,34562
Richard M,Aubuchon,Apr-13,,"RICHARDSON, TODD  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.20 ,TRANSYSTEMS ,,0,Not Amended,34562
Richard M,Aubuchon,Apr-13,,"RICHARDSON, TODD  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,THE UNIVERISTY OF KANSAS HOSPITAL AUTHORITY,,0,Not Amended,34562
Richard M,Aubuchon,Apr-13,,"RICHARDSON, TODD  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,PIPER JAFFRAY,,0,Not Amended,34562
Richard M,Aubuchon,Apr-13,,"RICHARDSON, TODD  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,JE DUNN CONSTRUCTION,,0,Not Amended,34562
Richard M,Aubuchon,Apr-13,,"RICHARDSON, TODD  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,"FAIRPAY SOLUTIONS, INC.",,0,Not Amended,34562
Richard M,Aubuchon,Apr-13,,"RICHARDSON, TODD  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,LOCKTON INC.,,0,Not Amended,34562
Richard M,Aubuchon,Apr-13,,"GARDNER, KIMBERLY  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,MISSOURI CHAMBER OF COMMERCE AND INDUSTRY,,0,Not Amended,34549
Richard M,Aubuchon,Apr-13,,"GARDNER, KIMBERLY  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,"FAIRPAY SOLUTIONS, INC.",,0,Not Amended,34549
Richard M,Aubuchon,Apr-13,,"GARDNER, KIMBERLY  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,JE DUNN CONSTRUCTION,,0,Not Amended,34549
Richard M,Aubuchon,Apr-13,,"GARDNER, KIMBERLY  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,PIPER JAFFRAY,,0,Not Amended,34549
Richard M,Aubuchon,Apr-13,,"GARDNER, KIMBERLY  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,THE UNIVERISTY OF KANSAS HOSPITAL AUTHORITY,,0,Not Amended,34549
Richard M,Aubuchon,Apr-13,,"GARDNER, KIMBERLY  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.20 ,LOCKTON INC.,,0,Not Amended,34549
Richard M,Aubuchon,Apr-13,,"GARDNER, KIMBERLY  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,TRANSYSTEMS ,,0,Not Amended,34549
Richard M,Aubuchon,Apr-13,,"GARDNER, KIMBERLY  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,TREANOR ARCHITECTS P.A.,,0,Not Amended,34549
Richard M,Aubuchon,Apr-13,,"GARDNER, KIMBERLY  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.20 ,"HY-VEE, INC.",,0,Not Amended,34549
Richard M,Aubuchon,Apr-13,,"JONES, CALEB  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,MISSOURI CHAMBER OF COMMERCE AND INDUSTRY,,0,Amended,34555
Richard M,Aubuchon,Apr-13,,"JONES, CALEB  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,"HY-VEE, INC.",,0,Amended,34555
Richard M,Aubuchon,Apr-13,,"JONES, CALEB  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,TREANOR ARCHITECTS P.A.,,0,Amended,34555
Richard M,Aubuchon,Apr-13,,"JONES, CALEB  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.20 ,TRANSYSTEMS ,,0,Amended,34555
Richard M,Aubuchon,Apr-13,,"JONES, CALEB  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,LOCKTON INC.,,0,Amended,34555
Richard M,Aubuchon,Apr-13,,"JONES, CALEB  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.20 ,PIPER JAFFRAY,,0,Amended,34555
Richard M,Aubuchon,Apr-13,,"JONES, CALEB  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,THE UNIVERISTY OF KANSAS HOSPITAL AUTHORITY,,0,Amended,34555
Richard M,Aubuchon,Apr-13,,"JONES, CALEB  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,JE DUNN CONSTRUCTION,,0,Amended,34555
Richard M,Aubuchon,Apr-13,,"JONES, CALEB  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,"FAIRPAY SOLUTIONS, INC.",,0,Amended,34555
Richard M,Aubuchon,Apr-13,,"MCGAUGH, JOE DON - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.20 ,MISSOURI CHAMBER OF COMMERCE AND INDUSTRY,,0,Not Amended,34560
Richard M,Aubuchon,Apr-13,,"MCGAUGH, JOE DON - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,JE DUNN CONSTRUCTION,,0,Not Amended,34560
Richard M,Aubuchon,Apr-13,,"MCGAUGH, JOE DON - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,"FAIRPAY SOLUTIONS, INC.",,0,Not Amended,34560
Richard M,Aubuchon,Apr-13,,"MCGAUGH, JOE DON - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.20 ,THE UNIVERISTY OF KANSAS HOSPITAL AUTHORITY,,0,Not Amended,34560
Richard M,Aubuchon,Apr-13,,"MCGAUGH, JOE DON - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,PIPER JAFFRAY,,0,Not Amended,34560
Richard M,Aubuchon,Apr-13,,"MCGAUGH, JOE DON - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,LOCKTON INC.,,0,Not Amended,34560
Richard M,Aubuchon,Apr-13,,"MCGAUGH, JOE DON - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,TRANSYSTEMS ,,0,Not Amended,34560
Richard M,Aubuchon,Apr-13,,"MCGAUGH, JOE DON - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,TREANOR ARCHITECTS P.A.,,0,Not Amended,34560
Richard M,Aubuchon,Apr-13,,"MCGAUGH, JOE DON - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,"HY-VEE, INC.",,0,Not Amended,34560
Richard M,Aubuchon,Apr-13,,"WALKER, NATHAN  - Representative",4/9/2013,"Meals, Food, & Beverage",Dinner,$12.10 ,"FAIRPAY SOLUTIONS, INC.",,0,Not Amended,34591
Richard M,Aubuchon,Apr-13,,"HAAHR, ELIJAH  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,MISSOURI CHAMBER OF COMMERCE AND INDUSTRY,,0,Not Amended,34541
Richard M,Aubuchon,Apr-13,,"HAAHR, ELIJAH  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,"HY-VEE, INC.",,0,Not Amended,34541
Richard M,Aubuchon,Apr-13,,"HAAHR, ELIJAH  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,TREANOR ARCHITECTS P.A.,,0,Not Amended,34541
Richard M,Aubuchon,Apr-13,,"HAAHR, ELIJAH  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,TRANSYSTEMS ,,0,Not Amended,34541
Richard M,Aubuchon,Apr-13,,"HAAHR, ELIJAH  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.20 ,"FAIRPAY SOLUTIONS, INC.",,0,Not Amended,34541
Richard M,Aubuchon,Apr-13,,"HAAHR, ELIJAH  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,LOCKTON INC.,,0,Not Amended,34541
Richard M,Aubuchon,Apr-13,,"HAAHR, ELIJAH  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,THE UNIVERISTY OF KANSAS HOSPITAL AUTHORITY,,0,Not Amended,34541
Richard M,Aubuchon,Apr-13,,"HAAHR, ELIJAH  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,PIPER JAFFRAY,,0,Not Amended,34541
Richard M,Aubuchon,Apr-13,,"HAAHR, ELIJAH  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.20 ,JE DUNN CONSTRUCTION,,0,Not Amended,34541
Richard M,Aubuchon,Apr-13,,"CORNEJO, ROBERT  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,MISSOURI CHAMBER OF COMMERCE AND INDUSTRY,,0,Not Amended,34536
Richard M,Aubuchon,Apr-13,,"CORNEJO, ROBERT  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,LOCKTON INC.,,0,Not Amended,34536
Richard M,Aubuchon,Apr-13,,"CORNEJO, ROBERT  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,JE DUNN CONSTRUCTION,,0,Not Amended,34536
Richard M,Aubuchon,Apr-13,,"CORNEJO, ROBERT  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,PIPER JAFFRAY,,0,Not Amended,34536
Richard M,Aubuchon,Apr-13,,"CORNEJO, ROBERT  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,"FAIRPAY SOLUTIONS, INC.",,0,Not Amended,34536
Richard M,Aubuchon,Apr-13,,"CORNEJO, ROBERT  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.20 ,TRANSYSTEMS ,,0,Not Amended,34536
Richard M,Aubuchon,Apr-13,,"CORNEJO, ROBERT  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,THE UNIVERISTY OF KANSAS HOSPITAL AUTHORITY,,0,Not Amended,34536
Richard M,Aubuchon,Apr-13,,"CORNEJO, ROBERT  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.20 ,TREANOR ARCHITECTS P.A.,,0,Not Amended,34536
Richard M,Aubuchon,Apr-13,,"CORNEJO, ROBERT  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,"HY-VEE, INC.",,0,Not Amended,34536
Richard M,Aubuchon,Apr-13,,"COLONA, MIKE - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,MISSOURI CHAMBER OF COMMERCE AND INDUSTRY,,0,Not Amended,34524
Richard M,Aubuchon,Apr-13,,"COLONA, MIKE - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,"HY-VEE, INC.",,0,Not Amended,34524
Richard M,Aubuchon,Apr-13,,"COLONA, MIKE - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,TRANSYSTEMS ,,0,Not Amended,34524
Richard M,Aubuchon,Apr-13,,"COLONA, MIKE - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,TREANOR ARCHITECTS P.A.,,0,Not Amended,34524
Richard M,Aubuchon,Apr-13,,"COLONA, MIKE - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,"FAIRPAY SOLUTIONS, INC.",,0,Not Amended,34524
Richard M,Aubuchon,Apr-13,,"COLONA, MIKE - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.20 ,THE UNIVERISTY OF KANSAS HOSPITAL AUTHORITY,,0,Not Amended,34524
Richard M,Aubuchon,Apr-13,,"COLONA, MIKE - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.20 ,PIPER JAFFRAY,,0,Not Amended,34524
Richard M,Aubuchon,Apr-13,,"COLONA, MIKE - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,JE DUNN CONSTRUCTION,,0,Not Amended,34524
Richard M,Aubuchon,Apr-13,,"COLONA, MIKE - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,LOCKTON INC.,,0,Not Amended,34524
Richard M,Aubuchon,Apr-13,,"COX, STANLEY - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.20 ,MISSOURI CHAMBER OF COMMERCE AND INDUSTRY,,0,Not Amended,34516
Richard M,Aubuchon,Apr-13,,"COX, STANLEY - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,JE DUNN CONSTRUCTION,,0,Not Amended,34516
Richard M,Aubuchon,Apr-13,,"COX, STANLEY - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.20 ,LOCKTON INC.,,0,Not Amended,34516
Richard M,Aubuchon,Apr-13,,"COX, STANLEY - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,THE UNIVERISTY OF KANSAS HOSPITAL AUTHORITY,,0,Not Amended,34516
Richard M,Aubuchon,Apr-13,,"COX, STANLEY - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,PIPER JAFFRAY,,0,Not Amended,34516
Richard M,Aubuchon,Apr-13,,"COX, STANLEY - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,"FAIRPAY SOLUTIONS, INC.",,0,Not Amended,34516
Richard M,Aubuchon,Apr-13,,"COX, STANLEY - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,TRANSYSTEMS ,,0,Not Amended,34516
Richard M,Aubuchon,Apr-13,,"COX, STANLEY - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,TREANOR ARCHITECTS P.A.,,0,Not Amended,34516
Richard M,Aubuchon,Apr-13,,"COX, STANLEY - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,"HY-VEE, INC.",,0,Not Amended,34516
Richard M,Aubuchon,Apr-13,,"TORPEY, NOEL  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,MISSOURI CHAMBER OF COMMERCE AND INDUSTRY,,0,Not Amended,34510
Richard M,Aubuchon,Apr-13,,"TORPEY, NOEL  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,"HY-VEE, INC.",,0,Not Amended,34510
Richard M,Aubuchon,Apr-13,,"TORPEY, NOEL  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,TREANOR ARCHITECTS P.A.,,0,Not Amended,34510
Richard M,Aubuchon,Apr-13,,"TORPEY, NOEL  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,TRANSYSTEMS ,,0,Not Amended,34510
Richard M,Aubuchon,Apr-13,,"TORPEY, NOEL  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,PIPER JAFFRAY,,0,Not Amended,34510
Richard M,Aubuchon,Apr-13,,"TORPEY, NOEL  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,THE UNIVERISTY OF KANSAS HOSPITAL AUTHORITY,,0,Not Amended,34510
Richard M,Aubuchon,Apr-13,,"TORPEY, NOEL  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,LOCKTON INC.,,0,Not Amended,34510
Richard M,Aubuchon,Apr-13,,"TORPEY, NOEL  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.20 ,JE DUNN CONSTRUCTION,,0,Not Amended,34510
Richard M,Aubuchon,Apr-13,,"TORPEY, NOEL  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.20 ,"FAIRPAY SOLUTIONS, INC.",,0,Not Amended,34510
Richard M,Aubuchon,Apr-13,,"CRAWFORD, SANDY  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,MISSOURI CHAMBER OF COMMERCE AND INDUSTRY,,0,Not Amended,34497
Richard M,Aubuchon,Apr-13,,"CRAWFORD, SANDY  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,"HY-VEE, INC.",,0,Not Amended,34497
Richard M,Aubuchon,Apr-13,,"CRAWFORD, SANDY  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.20 ,TREANOR ARCHITECTS P.A.,,0,Not Amended,34497
Richard M,Aubuchon,Apr-13,,"CRAWFORD, SANDY  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.20 ,TRANSYSTEMS ,,0,Not Amended,34497
Richard M,Aubuchon,Apr-13,,"CRAWFORD, SANDY  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,THE UNIVERISTY OF KANSAS HOSPITAL AUTHORITY,,0,Not Amended,34497
Richard M,Aubuchon,Apr-13,,"CRAWFORD, SANDY  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,"FAIRPAY SOLUTIONS, INC.",,0,Not Amended,34497
Richard M,Aubuchon,Apr-13,,"CRAWFORD, SANDY  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,PIPER JAFFRAY,,0,Not Amended,34497
Richard M,Aubuchon,Apr-13,,"CRAWFORD, SANDY  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,LOCKTON INC.,,0,Not Amended,34497
Richard M,Aubuchon,Apr-13,,"CRAWFORD, SANDY  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,JE DUNN CONSTRUCTION,,0,Not Amended,34497
Richard M,Aubuchon,Apr-13,,"KELLY, CHRIS - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,MISSOURI CHAMBER OF COMMERCE AND INDUSTRY,,0,Not Amended,34504
Richard M,Aubuchon,Apr-13,,"KELLY, CHRIS - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,"FAIRPAY SOLUTIONS, INC.",,0,Not Amended,34504
Richard M,Aubuchon,Apr-13,,"KELLY, CHRIS - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,JE DUNN CONSTRUCTION,,0,Not Amended,34504
Richard M,Aubuchon,Apr-13,,"KELLY, CHRIS - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.20 ,LOCKTON INC.,,0,Not Amended,34504
Richard M,Aubuchon,Apr-13,,"KELLY, CHRIS - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,PIPER JAFFRAY,,0,Not Amended,34504
Richard M,Aubuchon,Apr-13,,"KELLY, CHRIS - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,THE UNIVERISTY OF KANSAS HOSPITAL AUTHORITY,,0,Not Amended,34504
Richard M,Aubuchon,Apr-13,,"KELLY, CHRIS - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,TRANSYSTEMS ,,0,Not Amended,34504
Richard M,Aubuchon,Apr-13,,"KELLY, CHRIS - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.19 ,TREANOR ARCHITECTS P.A.,,0,Not Amended,34504
Richard M,Aubuchon,Apr-13,,"KELLY, CHRIS - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$3.20 ,"HY-VEE, INC.",,0,Not Amended,34504
Richard M,Aubuchon,Apr-13,"RUPP, SCOTT - Senator",Bev Schulen - Employee or Staff,4/2/2013,"Meals, Food, & Beverage",Lunch,$1.03 ,MISSOURI CHAMBER OF COMMERCE AND INDUSTRY,,0,Not Amended,34924
Richard M,Aubuchon,Apr-13,"RUPP, SCOTT - Senator",Bev Schulen - Employee or Staff,4/2/2013,"Meals, Food, & Beverage",Lunch,$1.07 ,TREANOR ARCHITECTS P.A.,,0,Not Amended,34924
Richard M,Aubuchon,Apr-13,"RUPP, SCOTT - Senator",Bev Schulen - Employee or Staff,4/2/2013,"Meals, Food, & Beverage",Lunch,$1.03 ,"HY-VEE, INC.",,0,Not Amended,34924
Richard M,Aubuchon,Apr-13,"RUPP, SCOTT - Senator",Bev Schulen - Employee or Staff,4/2/2013,"Meals, Food, & Beverage",Lunch,$1.03 ,"FAIRPAY SOLUTIONS, INC.",,0,Not Amended,34924
Richard M,Aubuchon,Apr-13,"RUPP, SCOTT - Senator",Bev Schulen - Employee or Staff,4/2/2013,"Meals, Food, & Beverage",Lunch,$1.03 ,JE DUNN CONSTRUCTION,,0,Not Amended,34924
Richard M,Aubuchon,Apr-13,"RUPP, SCOTT - Senator",Bev Schulen - Employee or Staff,4/2/2013,"Meals, Food, & Beverage",Lunch,$1.03 ,LOCKTON INC.,,0,Not Amended,34924
Richard M,Aubuchon,Apr-13,"RUPP, SCOTT - Senator",Bev Schulen - Employee or Staff,4/2/2013,"Meals, Food, & Beverage",Lunch,$1.03 ,PIPER JAFFRAY,,0,Not Amended,34924
Richard M,Aubuchon,Apr-13,"RUPP, SCOTT - Senator",Bev Schulen - Employee or Staff,4/2/2013,"Meals, Food, & Beverage",Lunch,$1.03 ,TRANSYSTEMS ,,0,Not Amended,34924
Richard M,Aubuchon,Apr-13,"RUPP, SCOTT - Senator",Bev Schulen - Employee or Staff,4/2/2013,"Meals, Food, & Beverage",Lunch,$1.03 ,THE UNIVERISTY OF KANSAS HOSPITAL AUTHORITY,,0,Not Amended,34924
Richard M,Aubuchon,Apr-13,,"RUPP, SCOTT - Senator",4/2/2013,"Meals, Food, & Beverage",Dinner,$6.73 ,MISSOURI CHAMBER OF COMMERCE AND INDUSTRY,,0,Not Amended,34925
Richard M,Aubuchon,Apr-13,"RUPP, SCOTT - Senator",Rachel Hassani - Employee or Staff,4/2/2013,"Meals, Food, & Beverage",Dinner,$6.73 ,MISSOURI CHAMBER OF COMMERCE AND INDUSTRY,,0,Not Amended,34926
Richard M,Aubuchon,Apr-13,"RUPP, SCOTT - Senator",Rachel Hassani - Employee or Staff,4/10/2013,"Meals, Food, & Beverage",Dinner,$4.24 ,LOCKTON INC.,,0,Not Amended,34902
Richard M,Aubuchon,Apr-13,"RUPP, SCOTT - Senator",Rachel Hassani - Employee or Staff,4/10/2013,"Meals, Food, & Beverage",Dinner,$4.25 ,"FAIRPAY SOLUTIONS, INC.",,0,Not Amended,34902
Richard M,Aubuchon,Apr-13,"RUPP, SCOTT - Senator",Rachel Hassani - Employee or Staff,4/10/2013,"Meals, Food, & Beverage",Dinner,$4.25 ,MISSOURI CHAMBER OF COMMERCE AND INDUSTRY,,0,Not Amended,34902
Richard M,Aubuchon,Apr-13,"RUPP, SCOTT - Senator",Rachel Hassani - Employee or Staff,4/2/2013,"Meals, Food, & Beverage",Lunch snacks,$1.03 ,MISSOURI CHAMBER OF COMMERCE AND INDUSTRY,,0,Not Amended,34921
Richard M,Aubuchon,Apr-13,"RUPP, SCOTT - Senator",Rachel Hassani - Employee or Staff,4/2/2013,"Meals, Food, & Beverage",Lunch snacks,$1.03 ,THE UNIVERISTY OF KANSAS HOSPITAL AUTHORITY,,0,Not Amended,34921
Richard M,Aubuchon,Apr-13,"RUPP, SCOTT - Senator",Rachel Hassani - Employee or Staff,4/2/2013,"Meals, Food, & Beverage",Lunch snacks,$1.03 ,TRANSYSTEMS ,,0,Not Amended,34921
Richard M,Aubuchon,Apr-13,"RUPP, SCOTT - Senator",Rachel Hassani - Employee or Staff,4/2/2013,"Meals, Food, & Beverage",Lunch snacks,$1.03 ,PIPER JAFFRAY,,0,Not Amended,34921
